episode,steps,return
1,200,-668.0
2,200,-560.0
3,200,-614.0
4,200,-578.0
5,200,-605.0
6,200,-569.0
7,200,-569.0
8,200,-353.0
9,200,-443.0
10,200,-398.0
11,200,-317.0
12,200,-353.0
13,200,-281.0
14,200,-551.0
15,200,-569.0
16,200,-542.0
17,200,-236.0
18,179,-419.0
19,200,-317.0
20,200,-596.0
21,200,-623.0
22,200,-227.0
23,200,-326.0
24,200,-344.0
25,179,-221.0
26,200,-290.0
27,200,-263.0
28,165,-216.0
29,200,-317.0
30,200,-263.0
31,200,-389.0
32,176,-335.0
33,200,-317.0
34,200,-299.0
35,110,-116.0
36,200,-587.0
37,200,-632.0
38,200,-308.0
39,200,-308.0
40,200,-605.0
41,200,-263.0
42,200,-317.0
43,200,-272.0
44,200,-290.0
45,200,-335.0
46,200,-227.0
47,200,-254.0
48,200,-299.0
49,200,-398.0
50,200,-299.0
51,200,-218.0
52,79,-76.0
53,200,-245.0
54,200,-317.0
55,200,-299.0
56,35,-14.0
57,200,-254.0
58,200,-227.0
59,200,-290.0
60,200,-308.0
61,156,-171.0
62,179,-194.0
63,200,-281.0
64,200,-389.0
65,200,-335.0
66,200,-236.0
67,200,-227.0
68,200,-434.0
69,200,-254.0
70,197,-230.0
71,200,-290.0
72,200,-290.0
73,200,-263.0
74,200,-299.0
75,165,-261.0
76,141,-264.0
77,200,-263.0
78,181,-259.0
79,200,-254.0
80,200,-263.0
81,200,-245.0
82,200,-290.0
83,200,-308.0
84,200,-254.0
85,200,-389.0
86,200,-245.0
87,195,-282.0
88,200,-272.0
89,200,-299.0
90,200,-272.0
91,200,-227.0
92,200,-263.0
93,200,-299.0
94,200,-254.0
95,200,-326.0
96,200,-245.0
97,200,-290.0
98,155,-224.0
99,200,-335.0
100,139,-154.0
101,56,-53.0
102,200,-272.0
103,200,-254.0
104,200,-380.0
105,200,-362.0
106,200,-335.0
107,200,-290.0
108,195,-255.0
109,200,-245.0
110,200,-398.0
111,200,-290.0
112,200,-317.0
113,200,-326.0
114,200,-407.0
115,114,-111.0
116,200,-299.0
117,200,-290.0
118,200,-263.0
119,200,-290.0
120,200,-299.0
121,200,-308.0
122,200,-326.0
123,200,-272.0
124,200,-344.0
125,85,-109.0
126,200,-245.0
127,200,-281.0
128,200,-299.0
129,200,-308.0
130,200,-308.0
131,200,-353.0
132,200,-263.0
133,200,-272.0
134,200,-227.0
135,200,-263.0
136,200,-236.0
137,200,-344.0
138,200,-290.0
139,162,-249.0
140,200,-290.0
141,200,-290.0
142,200,-290.0
143,200,-326.0
144,200,-272.0
145,200,-317.0
146,200,-326.0
147,200,-326.0
148,81,-114.0
149,93,-90.0
150,200,-236.0
151,200,-326.0
152,200,-263.0
153,200,-281.0
154,200,-362.0
155,200,-272.0
156,200,-236.0
157,200,-263.0
158,187,-283.0
159,200,-263.0
160,200,-227.0
161,200,-254.0
162,200,-263.0
163,200,-245.0
164,200,-290.0
165,200,-254.0
166,200,-290.0
167,77,-119.0
168,200,-344.0
169,200,-317.0
170,200,-290.0
171,200,-272.0
172,120,-144.0
173,200,-299.0
174,200,-290.0
175,200,-290.0
176,66,-54.0
177,200,-335.0
178,200,-254.0
179,200,-290.0
180,200,-299.0
181,200,-236.0
182,200,-353.0
183,200,-353.0
184,200,-290.0
185,200,-326.0
186,200,-272.0
187,200,-272.0
188,200,-272.0
189,200,-236.0
190,200,-281.0
191,200,-353.0
192,200,-281.0
193,200,-263.0
194,61,-49.0
195,200,-254.0
196,200,-281.0
197,200,-335.0
198,200,-263.0
199,200,-263.0
200,200,-254.0
201,198,-195.0
202,200,-326.0
203,200,-299.0
204,200,-263.0
205,200,-236.0
206,200,-299.0
207,200,-263.0
208,200,-254.0
209,200,-272.0
210,200,-281.0
211,200,-335.0
212,200,-263.0
213,200,-263.0
214,200,-272.0
215,118,-151.0
216,200,-281.0
217,192,-243.0
218,200,-344.0
219,200,-281.0
220,200,-299.0
221,200,-317.0
222,122,-173.0
223,200,-308.0
224,200,-281.0
225,156,-243.0
226,200,-326.0
227,200,-263.0
228,200,-245.0
229,200,-263.0
230,200,-245.0
231,200,-344.0
232,200,-245.0
233,200,-317.0
234,200,-344.0
235,48,-54.0
236,200,-272.0
237,52,-67.0
238,200,-299.0
239,200,-326.0
240,200,-326.0
241,200,-299.0
242,200,-326.0
243,200,-380.0
244,143,-149.0
245,200,-254.0
246,200,-353.0
247,200,-299.0
248,200,-272.0
249,200,-335.0
250,200,-317.0
251,200,-335.0
252,200,-281.0
253,200,-272.0
254,200,-317.0
255,200,-272.0
256,200,-290.0
257,200,-281.0
258,200,-272.0
259,200,-254.0
260,200,-281.0
261,200,-299.0
262,200,-344.0
263,200,-317.0
264,200,-272.0
265,200,-281.0
266,200,-326.0
267,200,-290.0
268,124,-175.0
269,200,-272.0
270,200,-326.0
271,200,-254.0
272,200,-263.0
273,200,-299.0
274,200,-281.0
275,200,-308.0
276,200,-254.0
277,120,-144.0
278,200,-227.0
279,200,-299.0
280,200,-290.0
281,200,-317.0
282,200,-299.0
283,200,-281.0
284,107,-158.0
285,200,-272.0
286,200,-299.0
287,200,-290.0
288,200,-308.0
289,200,-272.0
290,200,-263.0
291,126,-150.0
292,200,-299.0
293,93,-126.0
294,200,-335.0
295,200,-308.0
296,200,-272.0
297,200,-281.0
298,200,-245.0
299,200,-290.0
300,200,-263.0
301,200,-290.0
302,200,-335.0
303,151,-211.0
304,200,-281.0
305,200,-281.0
306,200,-227.0
307,200,-362.0
308,200,-254.0
309,200,-299.0
310,200,-227.0
311,200,-272.0
312,200,-254.0
313,200,-326.0
314,200,-317.0
315,200,-317.0
316,200,-245.0
317,200,-227.0
318,200,-299.0
319,200,-380.0
320,200,-308.0
321,200,-326.0
322,200,-290.0
323,200,-263.0
324,200,-299.0
325,181,-232.0
326,200,-281.0
327,200,-308.0
328,200,-362.0
329,200,-317.0
330,200,-281.0
331,200,-272.0
332,200,-335.0
333,200,-335.0
334,200,-272.0
335,200,-263.0
336,50,-47.0
337,183,-207.0
338,200,-263.0
339,200,-290.0
340,200,-272.0
341,200,-317.0
342,200,-299.0
343,191,-233.0
344,200,-326.0
345,200,-263.0
346,200,-326.0
347,200,-254.0
348,200,-335.0
349,200,-308.0
350,200,-290.0
351,137,-179.0
352,200,-290.0
353,55,-43.0
354,200,-326.0
355,200,-317.0
356,200,-371.0
357,200,-263.0
358,71,-77.0
359,200,-272.0
360,200,-254.0
361,200,-290.0
362,200,-245.0
363,200,-254.0
364,200,-308.0
365,200,-272.0
366,200,-281.0
367,200,-290.0
368,200,-299.0
369,200,-272.0
370,43,-31.0
371,112,-127.0
372,200,-281.0
373,35,-23.0
374,200,-281.0
375,200,-263.0
376,200,-326.0
377,200,-272.0
378,200,-218.0
379,200,-254.0
380,200,-263.0
381,120,-126.0
382,200,-281.0
383,200,-281.0
384,200,-290.0
385,200,-263.0
386,200,-227.0
387,200,-308.0
388,200,-254.0
