episode,steps,return
1,108,-357.0
2,200,-560.0
3,200,-542.0
4,200,-587.0
5,200,-623.0
6,200,-596.0
7,200,-641.0
8,200,-515.0
9,153,-276.0
10,200,-416.0
11,200,-551.0
12,200,-272.0
13,187,-301.0
14,200,-542.0
15,200,-614.0
16,200,-344.0
17,200,-290.0
18,200,-254.0
19,200,-344.0
20,192,-450.0
21,200,-623.0
22,200,-416.0
23,200,-389.0
24,193,-559.0
25,200,-290.0
26,200,-461.0
27,200,-263.0
28,200,-308.0
29,200,-281.0
30,200,-281.0
31,200,-434.0
32,57,-63.0
33,200,-254.0
34,200,-236.0
35,200,-272.0
36,149,-209.0
37,200,-587.0
38,200,-245.0
39,200,-281.0
40,200,-614.0
41,200,-227.0
42,200,-263.0
43,200,-263.0
44,56,-35.0
45,200,-362.0
46,200,-254.0
47,200,-290.0
48,200,-326.0
49,200,-308.0
50,200,-290.0
51,200,-272.0
52,200,-335.0
53,200,-236.0
54,200,-290.0
55,200,-281.0
56,200,-263.0
57,200,-236.0
58,200,-290.0
59,200,-236.0
60,200,-326.0
61,179,-212.0
62,200,-335.0
63,200,-236.0
64,200,-470.0
65,200,-380.0
66,200,-227.0
67,200,-227.0
68,200,-290.0
69,200,-371.0
70,30,-18.0
71,200,-299.0
72,200,-308.0
73,200,-272.0
74,200,-326.0
75,117,-96.0
76,170,-221.0
77,200,-272.0
78,200,-398.0
79,200,-308.0
80,200,-263.0
81,143,-167.0
82,200,-281.0
83,200,-299.0
84,200,-218.0
85,200,-398.0
86,200,-272.0
87,200,-272.0
88,200,-299.0
89,200,-236.0
90,153,-213.0
91,200,-281.0
92,200,-272.0
93,200,-254.0
94,200,-272.0
95,57,-54.0
96,60,-39.0
97,200,-236.0
98,200,-290.0
99,200,-371.0
100,200,-254.0
101,200,-245.0
102,200,-335.0
103,200,-299.0
104,200,-308.0
105,200,-326.0
106,200,-308.0
107,200,-272.0
108,200,-254.0
109,200,-245.0
110,200,-299.0
111,200,-263.0
112,200,-317.0
113,200,-299.0
114,59,-47.0
115,149,-218.0
116,200,-272.0
117,200,-389.0
118,200,-290.0
119,35,-59.0
120,200,-308.0
121,200,-272.0
122,49,-28.0
123,200,-335.0
124,106,-175.0
125,200,-263.0
126,94,-91.0
127,200,-254.0
128,200,-272.0
129,200,-272.0
130,200,-353.0
131,73,-115.0
132,200,-272.0
133,200,-272.0
134,200,-236.0
135,200,-326.0
136,200,-272.0
137,186,-309.0
138,200,-299.0
139,200,-263.0
140,200,-317.0
141,200,-299.0
142,200,-308.0
143,200,-245.0
144,198,-312.0
145,200,-281.0
146,200,-317.0
147,200,-335.0
148,200,-263.0
149,200,-236.0
150,200,-245.0
151,200,-335.0
152,200,-290.0
153,200,-263.0
154,200,-263.0
155,200,-335.0
156,200,-326.0
157,139,-172.0
158,200,-326.0
159,200,-263.0
160,200,-263.0
161,58,-46.0
162,200,-254.0
163,200,-281.0
164,200,-281.0
165,200,-263.0
166,200,-281.0
167,178,-211.0
168,200,-245.0
169,200,-299.0
170,140,-191.0
171,200,-236.0
172,200,-362.0
173,200,-299.0
174,200,-308.0
175,200,-263.0
176,200,-308.0
177,200,-281.0
178,200,-299.0
179,200,-371.0
180,200,-272.0
181,43,-40.0
182,200,-389.0
183,137,-170.0
184,200,-281.0
185,200,-299.0
186,200,-290.0
187,200,-290.0
188,200,-308.0
189,200,-299.0
190,200,-236.0
191,200,-317.0
192,184,-271.0
193,200,-317.0
194,200,-380.0
195,200,-281.0
196,200,-362.0
197,147,-189.0
198,200,-299.0
199,200,-254.0
200,200,-317.0
201,200,-380.0
202,200,-263.0
203,200,-272.0
204,200,-317.0
205,200,-281.0
206,200,-263.0
207,200,-281.0
208,200,-335.0
209,200,-281.0
210,69,-57.0
211,200,-290.0
212,200,-281.0
213,200,-245.0
214,200,-263.0
215,200,-272.0
216,200,-272.0
217,200,-254.0
218,200,-254.0
219,200,-308.0
220,200,-263.0
221,200,-281.0
222,167,-245.0
223,200,-281.0
224,200,-353.0
225,7,14.0
226,110,-125.0
227,200,-263.0
228,200,-281.0
229,200,-245.0
230,200,-326.0
231,198,-258.0
232,200,-254.0
233,200,-263.0
234,200,-290.0
235,8,4.0
236,200,-317.0
237,200,-272.0
238,200,-299.0
239,200,-281.0
240,77,-65.0
241,200,-281.0
242,200,-335.0
243,200,-317.0
244,68,-83.0
245,200,-290.0
246,200,-353.0
247,200,-299.0
248,200,-299.0
249,200,-263.0
250,182,-242.0
251,200,-290.0
252,200,-290.0
253,200,-317.0
254,200,-263.0
255,200,-344.0
256,200,-299.0
257,200,-299.0
258,200,-344.0
259,167,-218.0
260,200,-263.0
261,200,-254.0
262,200,-272.0
263,200,-290.0
264,148,-217.0
265,162,-285.0
266,200,-281.0
267,175,-217.0
268,200,-290.0
269,200,-326.0
270,200,-272.0
271,200,-290.0
272,200,-308.0
273,200,-299.0
274,85,-82.0
275,176,-254.0
276,200,-263.0
277,200,-344.0
278,200,-254.0
279,200,-335.0
280,200,-272.0
281,200,-272.0
282,200,-308.0
283,200,-371.0
284,169,-211.0
285,200,-245.0
286,200,-263.0
287,140,-146.0
288,200,-308.0
289,200,-263.0
290,200,-263.0
291,136,-142.0
292,200,-263.0
293,200,-362.0
294,200,-290.0
295,200,-263.0
296,200,-281.0
297,200,-299.0
298,200,-317.0
299,200,-308.0
300,200,-254.0
301,90,-78.0
302,200,-317.0
303,57,-45.0
304,200,-317.0
305,200,-317.0
306,200,-299.0
307,138,-162.0
308,200,-281.0
309,200,-308.0
310,90,-114.0
311,200,-308.0
312,200,-308.0
313,148,-163.0
314,200,-290.0
315,200,-290.0
316,200,-272.0
317,200,-272.0
318,200,-290.0
319,200,-245.0
320,200,-254.0
321,200,-290.0
322,200,-254.0
323,200,-308.0
324,200,-308.0
325,200,-281.0
326,200,-326.0
327,134,-176.0
328,200,-353.0
329,200,-326.0
330,200,-290.0
331,91,-106.0
332,200,-236.0
333,200,-254.0
334,200,-299.0
335,200,-344.0
336,77,-65.0
337,200,-290.0
338,200,-371.0
339,200,-335.0
340,127,-142.0
341,200,-245.0
342,200,-263.0
343,200,-290.0
344,200,-335.0
345,200,-308.0
346,200,-308.0
347,200,-317.0
348,200,-290.0
349,162,-186.0
350,200,-254.0
351,200,-245.0
352,200,-281.0
353,200,-272.0
354,88,-130.0
355,200,-335.0
356,160,-184.0
357,200,-281.0
358,200,-254.0
359,76,-91.0
360,200,-263.0
361,200,-281.0
362,65,-53.0
363,107,-131.0
364,200,-281.0
365,200,-236.0
366,200,-290.0
367,200,-290.0
368,200,-245.0
369,200,-290.0
370,200,-281.0
371,200,-290.0
372,200,-308.0
373,200,-254.0
374,200,-272.0
375,200,-308.0
376,112,-154.0
377,200,-290.0
378,66,-45.0
379,200,-299.0
380,200,-245.0
381,200,-254.0
382,200,-272.0
383,200,-326.0
384,200,-254.0
385,200,-326.0
386,200,-290.0
387,200,-263.0
388,200,-281.0
389,200,-281.0
390,198,-231.0
391,200,-263.0
392,200,-281.0
393,200,-335.0
394,200,-272.0
395,200,-308.0
396,200,-272.0
397,200,-344.0
398,170,-239.0
399,200,-335.0
400,200,-263.0
401,200,-308.0
402,200,-299.0
403,70,-67.0
404,200,-299.0
405,200,-254.0
406,88,-112.0
407,200,-299.0
408,200,-272.0
409,200,-272.0
410,200,-254.0
411,200,-218.0
412,200,-263.0
413,200,-290.0
414,134,-203.0
415,200,-308.0
416,200,-290.0
417,200,-245.0
418,200,-299.0
419,200,-299.0
420,200,-353.0
421,200,-263.0
422,200,-272.0
423,139,-190.0
424,200,-272.0
425,200,-245.0
426,200,-299.0
427,200,-281.0
428,200,-263.0
429,200,-281.0
430,171,-231.0
431,200,-263.0
432,200,-290.0
433,200,-281.0
434,186,-255.0
435,200,-272.0
436,200,-281.0
437,200,-290.0
438,171,-177.0
439,200,-308.0
440,200,-281.0
441,200,-308.0
442,200,-236.0
443,200,-299.0
444,200,-263.0
445,200,-281.0
446,200,-263.0
447,147,-189.0
448,200,-272.0
449,200,-263.0
450,104,-128.0
451,200,-299.0
452,200,-308.0
453,200,-281.0
454,200,-254.0
455,200,-254.0
456,39,-27.0
457,200,-263.0
458,200,-344.0
459,200,-281.0
460,26,-41.0
461,157,-181.0
462,200,-317.0
463,200,-281.0
464,200,-326.0
465,200,-281.0
466,200,-272.0
467,200,-272.0
468,120,-189.0
469,73,-88.0
470,200,-290.0
471,200,-245.0
472,128,-143.0
473,200,-290.0
474,29,-17.0
475,200,-290.0
476,200,-236.0
477,200,-281.0
478,200,-281.0
479,200,-317.0
480,200,-299.0
481,200,-218.0
482,100,-124.0
483,200,-254.0
484,90,-123.0
485,175,-235.0
486,200,-254.0
487,54,-51.0
488,200,-254.0
489,200,-317.0
490,200,-272.0
491,95,-110.0
492,200,-344.0
493,200,-254.0
494,200,-254.0
495,55,-52.0
496,200,-245.0
497,60,-39.0
498,172,-196.0
499,200,-308.0
500,200,-263.0
501,55,-61.0
502,200,-272.0
503,200,-245.0
504,200,-290.0
505,200,-290.0
506,176,-236.0
507,73,-70.0
508,200,-245.0
509,200,-299.0
510,87,-84.0
511,200,-299.0
512,200,-254.0
513,152,-212.0
514,200,-344.0
515,200,-317.0
516,200,-272.0
517,200,-272.0
518,200,-281.0
519,184,-226.0
520,91,-124.0
521,158,-164.0
522,200,-317.0
523,179,-221.0
524,200,-290.0
525,200,-299.0
526,124,-202.0
527,200,-272.0
528,200,-344.0
529,200,-245.0
530,200,-272.0
531,200,-263.0
532,200,-263.0
533,200,-272.0
534,200,-326.0
535,200,-245.0
536,200,-281.0
537,200,-272.0
538,166,-208.0
539,16,5.0
540,200,-308.0
541,200,-326.0
542,200,-326.0
543,200,-290.0
544,200,-272.0
545,85,-127.0
546,200,-299.0
547,200,-227.0
548,200,-245.0
549,200,-263.0
550,59,-38.0
551,200,-344.0
552,200,-272.0
553,200,-263.0
554,200,-308.0
555,200,-245.0
556,137,-197.0
557,200,-254.0
558,200,-335.0
559,200,-245.0
560,64,-70.0
561,200,-308.0
562,200,-272.0
563,200,-254.0
564,200,-317.0
565,200,-236.0
566,200,-236.0
567,200,-263.0
568,200,-308.0
