episode,steps,return
359,24,-12.0
360,37,-34.0
361,51,-39.0
362,7,14.0
363,38,-17.0
364,143,-248.0
365,54,-78.0
366,34,-31.0
367,15,6.0
368,30,-27.0
369,81,-96.0
370,25,-22.0
371,18,3.0
372,7,14.0
373,11,10.0
374,79,-94.0
375,10,11.0
376,16,5.0
377,15,6.0
378,37,-16.0
379,29,-8.0
380,19,2.0
381,79,-103.0
382,13,8.0
383,66,-72.0
384,130,-145.0
385,35,-14.0
386,57,-45.0
387,54,-33.0
388,12,9.0
389,31,-10.0
390,43,-49.0
391,43,-22.0
392,24,-3.0
393,28,-7.0
394,45,-51.0
395,72,-60.0
396,11,10.0
397,31,-46.0
398,41,-29.0
399,24,-12.0
400,7,14.0
401,17,4.0
402,81,-78.0
403,10,11.0
404,33,-39.0
405,140,-164.0
406,38,-17.0
407,47,-53.0
408,30,-18.0
409,14,7.0
410,25,-13.0
411,10,11.0
412,95,-119.0
413,20,-17.0
414,11,10.0
415,89,-113.0
416,28,-7.0
417,60,-75.0
418,31,-28.0
419,28,-25.0
420,26,-14.0
421,30,-27.0
422,19,2.0
423,15,6.0
424,29,-8.0
425,23,-2.0
426,22,-10.0
427,9,12.0
428,39,-45.0
429,9,12.0
430,23,-11.0
431,16,-4.0
432,68,-110.0
433,14,7.0
434,50,-56.0
435,18,3.0
436,45,-33.0
437,17,-5.0
438,15,6.0
439,25,-13.0
440,46,-34.0
441,15,6.0
442,74,-89.0
443,48,-36.0
444,19,2.0
445,24,-3.0
446,12,9.0
447,58,-46.0
448,28,-25.0
449,23,-11.0
450,26,-5.0
451,19,2.0
452,46,-34.0
453,61,-49.0
454,57,-54.0
455,25,-4.0
456,13,8.0
457,24,-3.0
458,14,7.0
459,23,-20.0
460,10,11.0
461,10,11.0
462,49,-37.0
463,42,-21.0
464,53,-41.0
465,11,10.0
466,15,-3.0
467,16,-4.0
468,8,13.0
469,12,9.0
470,92,-80.0
471,7,14.0
472,24,-3.0
473,18,3.0
474,14,7.0
475,21,-9.0
476,23,-11.0
477,63,-51.0
478,79,-76.0
479,22,-10.0
480,11,10.0
481,46,-43.0
482,12,0.0
483,14,7.0
484,12,9.0
485,9,12.0
486,17,-5.0
487,46,-52.0
488,59,-56.0
489,14,-11.0
490,33,-30.0
491,20,-26.0
492,19,2.0
493,12,9.0
494,83,-98.0
495,7,14.0
496,12,9.0
497,12,9.0
498,44,-50.0
499,16,-4.0
500,22,-19.0
501,17,-14.0
502,13,8.0
503,58,-73.0
504,11,10.0
505,23,-29.0
506,23,-2.0
507,11,10.0
508,27,-6.0
509,44,-32.0
510,18,3.0
511,57,-45.0
512,67,-100.0
513,10,11.0
514,37,-25.0
515,16,-4.0
516,39,-18.0
517,20,-8.0
518,9,12.0
519,13,8.0
520,20,1.0
521,15,-3.0
522,18,-6.0
523,11,10.0
524,18,-15.0
525,19,-7.0
526,23,-2.0
527,11,1.0
528,22,-1.0
529,22,-10.0
530,33,-12.0
531,9,12.0
532,81,-87.0
533,17,-14.0
534,14,7.0
535,62,-50.0
536,47,-26.0
537,19,2.0
538,24,-12.0
539,7,14.0
540,31,-10.0
541,20,1.0
542,19,2.0
543,35,-14.0
544,57,-54.0
545,8,13.0
546,13,8.0
547,13,-10.0
548,15,6.0
549,11,10.0
550,11,10.0
551,20,1.0
552,17,4.0
553,18,-15.0
554,61,-49.0
555,24,-3.0
556,8,13.0
557,14,7.0
558,15,6.0
559,38,-17.0
560,12,9.0
561,17,4.0
562,14,7.0
563,20,1.0
564,14,7.0
565,15,6.0
566,10,11.0
567,11,10.0
568,20,-17.0
569,24,-12.0
570,24,-12.0
571,15,-3.0
572,24,-12.0
573,16,5.0
574,11,10.0
575,13,8.0
576,65,-62.0
577,13,8.0
578,13,8.0
579,21,-9.0
580,13,-1.0
581,60,-75.0
582,7,14.0
583,19,2.0
584,18,3.0
585,18,3.0
586,21,-9.0
587,25,-4.0
588,19,-7.0
589,12,9.0
590,16,-4.0
591,33,-48.0
592,13,8.0
593,27,-33.0
594,14,7.0
595,11,10.0
596,51,-30.0
597,37,-25.0
598,15,6.0
599,12,9.0
600,20,1.0
601,11,10.0
602,16,5.0
603,18,3.0
604,54,-42.0
605,12,9.0
606,11,10.0
607,20,1.0
608,11,10.0
609,17,-5.0
610,15,-3.0
611,12,0.0
612,23,-2.0
613,14,7.0
614,13,-1.0
615,13,8.0
616,24,-3.0
