episode,steps,return
378,29,-17.0
379,22,-19.0
380,48,-36.0
381,64,-106.0
382,14,7.0
383,112,-100.0
384,73,-79.0
385,11,10.0
386,67,-55.0
387,53,-41.0
388,13,8.0
389,75,-63.0
390,92,-161.0
391,13,8.0
392,38,-35.0
393,39,-36.0
394,42,-57.0
395,34,-22.0
396,13,8.0
397,29,-17.0
398,29,-35.0
399,33,-12.0
400,9,12.0
401,11,10.0
402,57,-54.0
403,13,8.0
404,39,-36.0
405,110,-143.0
406,33,-21.0
407,21,0.0
408,25,-13.0
409,47,-26.0
410,27,-33.0
411,9,12.0
412,108,-123.0
413,23,-11.0
414,20,-17.0
415,62,-50.0
416,13,8.0
417,69,-66.0
418,23,-2.0
419,52,-40.0
420,38,-26.0
421,19,2.0
422,26,-23.0
423,12,9.0
424,43,-22.0
425,33,-12.0
426,72,-69.0
427,10,2.0
428,58,-37.0
429,9,12.0
430,17,-5.0
431,17,4.0
432,29,-17.0
433,12,0.0
434,39,-45.0
435,36,-33.0
436,30,-18.0
437,22,-1.0
438,14,-2.0
439,26,-23.0
440,36,-42.0
441,60,-93.0
442,50,-38.0
443,75,-81.0
444,11,10.0
445,22,-1.0
446,14,7.0
447,85,-82.0
448,43,-22.0
449,26,-14.0
450,14,7.0
451,147,-189.0
452,81,-69.0
453,60,-48.0
454,66,-54.0
455,25,-13.0
456,14,-2.0
457,12,-9.0
458,19,2.0
459,45,-51.0
460,14,7.0
461,8,13.0
462,49,-55.0
463,32,-11.0
464,33,-39.0
465,25,-31.0
466,14,7.0
467,13,8.0
468,8,13.0
469,14,7.0
470,62,-77.0
471,7,14.0
472,29,-17.0
473,26,-14.0
474,24,-3.0
475,25,-13.0
476,30,-18.0
477,35,-23.0
478,46,-34.0
479,31,-19.0
480,11,10.0
481,68,-56.0
482,13,8.0
483,14,7.0
484,14,7.0
485,11,10.0
486,15,6.0
487,38,-35.0
488,56,-53.0
489,10,11.0
490,41,-29.0
491,31,-37.0
492,12,9.0
493,12,9.0
494,80,-86.0
495,7,14.0
496,14,7.0
497,12,9.0
498,45,-33.0
499,14,7.0
500,15,6.0
501,15,-12.0
502,13,8.0
503,64,-61.0
504,11,10.0
505,30,-9.0
506,26,-5.0
507,12,9.0
508,20,1.0
509,93,-81.0
510,16,5.0
511,51,-30.0
512,22,-10.0
513,10,11.0
514,54,-42.0
515,27,-6.0
516,27,-24.0
517,23,-20.0
518,11,10.0
519,11,10.0
520,13,-1.0
521,28,-16.0
522,15,6.0
523,12,9.0
524,11,10.0
525,17,4.0
526,34,-13.0
527,13,-1.0
528,21,0.0
529,26,-14.0
530,48,-54.0
531,10,11.0
532,51,-48.0
533,12,9.0
534,19,-16.0
535,54,-60.0
536,36,-15.0
537,20,1.0
538,46,-34.0
539,7,14.0
540,35,-14.0
541,43,-40.0
542,22,-1.0
543,67,-73.0
544,40,-28.0
545,9,12.0
546,13,-10.0
547,10,11.0
548,15,-12.0
549,11,10.0
550,11,10.0
551,19,-7.0
552,14,7.0
553,20,-8.0
554,51,-30.0
555,20,-8.0
556,8,13.0
557,16,5.0
558,18,3.0
559,20,-8.0
560,11,10.0
561,14,7.0
562,16,5.0
563,18,-15.0
564,15,6.0
565,14,7.0
566,11,1.0
567,12,9.0
568,23,-2.0
569,64,-79.0
570,17,-5.0
571,17,-14.0
572,30,-18.0
573,28,-7.0
574,12,9.0
575,14,7.0
576,60,-48.0
577,14,-2.0
578,18,-24.0
579,22,-1.0
580,14,-11.0
581,63,-51.0
582,8,13.0
583,22,-19.0
584,28,-16.0
585,40,-46.0
586,21,-9.0
587,20,1.0
588,32,-38.0
589,15,6.0
590,17,4.0
591,23,-2.0
592,14,7.0
593,67,-73.0
594,19,-7.0
595,11,10.0
596,17,-5.0
597,17,-14.0
598,21,0.0
599,15,-3.0
600,18,-6.0
601,9,12.0
602,21,-18.0
603,26,-23.0
604,35,-14.0
605,12,9.0
606,11,10.0
607,15,-3.0
608,13,-1.0
609,14,7.0
610,12,9.0
611,11,10.0
612,28,-25.0
613,14,7.0
614,13,-1.0
615,11,10.0
616,18,3.0
617,8,13.0
618,29,-17.0
619,24,-12.0
620,25,-4.0
621,11,1.0
622,34,-13.0
623,8,13.0
624,16,5.0
625,17,-5.0
626,40,-28.0
627,14,7.0
628,17,-5.0
629,43,-58.0
630,14,7.0
631,19,2.0
632,8,13.0
633,19,2.0
634,25,-13.0
635,23,-2.0
636,15,6.0
637,16,5.0
638,12,9.0
639,24,-21.0
640,10,11.0
641,10,11.0
642,15,6.0
643,7,14.0
644,38,-35.0
645,11,1.0
646,17,4.0
647,10,11.0
648,14,7.0
649,22,-10.0
650,30,-9.0
651,16,5.0
652,17,4.0
653,17,-23.0
654,18,-6.0
655,46,-43.0
656,17,4.0
657,22,-10.0
658,60,-66.0
659,19,2.0
660,42,-30.0
661,32,-29.0
662,10,11.0
663,19,2.0
664,16,-13.0
665,29,-8.0
666,19,-7.0
667,22,-1.0
668,16,-4.0
669,15,6.0
670,13,-1.0
671,11,10.0
672,27,-6.0
673,9,12.0
674,20,1.0
675,18,-6.0
676,11,10.0
677,28,-25.0
678,22,-1.0
679,19,2.0
680,11,10.0
681,16,5.0
682,13,8.0
683,12,9.0
684,12,9.0
685,12,9.0
686,11,10.0
687,18,-6.0
688,15,6.0
689,29,-35.0
690,13,-1.0
691,12,9.0
692,20,1.0
693,14,7.0
694,12,0.0
695,14,7.0
696,42,-48.0
697,17,4.0
698,10,11.0
699,12,9.0
700,12,0.0
701,16,-4.0
702,16,-13.0
703,11,1.0
704,13,-10.0
705,16,-13.0
706,13,-10.0
707,27,-6.0
708,13,8.0
709,18,-6.0
710,11,10.0
711,14,7.0
712,15,-3.0
713,17,-5.0
714,26,-5.0
715,15,6.0
716,12,9.0
717,32,-11.0
718,14,-2.0
719,18,3.0
720,11,10.0
721,17,-5.0
722,7,14.0
723,14,7.0
724,39,-36.0
725,37,-52.0
726,21,-9.0
727,18,3.0
728,33,-21.0
729,16,5.0
730,13,8.0
731,14,7.0
732,17,-5.0
733,8,13.0
734,15,6.0
735,13,8.0
736,25,-4.0
737,14,7.0
738,12,9.0
739,24,-3.0
740,16,5.0
741,10,11.0
742,20,-8.0
743,11,10.0
744,9,12.0
745,10,11.0
746,13,8.0
747,18,-15.0
748,12,9.0
749,11,10.0
750,15,-3.0
751,32,-20.0
752,14,7.0
753,16,5.0
754,19,-7.0
755,13,8.0
756,9,12.0
757,11,10.0
758,16,-4.0
759,14,-11.0
760,21,0.0
761,12,9.0
762,17,4.0
763,13,8.0
764,21,0.0
765,16,-4.0
766,13,-1.0
767,12,9.0
768,11,10.0
769,12,9.0
770,42,-30.0
771,13,8.0
772,13,-1.0
773,13,-1.0
774,23,-2.0
775,16,5.0
776,20,1.0
777,14,-2.0
778,14,-2.0
779,17,4.0
780,18,-15.0
781,19,-7.0
782,15,6.0
783,12,9.0
784,14,7.0
785,21,-9.0
786,26,-14.0
787,10,11.0
788,11,10.0
789,10,2.0
790,8,4.0
791,10,11.0
792,18,-6.0
793,12,9.0
794,24,-3.0
795,17,-5.0
796,13,8.0
797,18,3.0
798,13,8.0
799,15,-3.0
800,9,12.0
801,13,8.0
802,35,-14.0
803,15,-3.0
804,16,-4.0
805,28,-7.0
806,18,3.0
807,19,-7.0
808,23,-11.0
809,27,-15.0
810,16,5.0
811,17,4.0
812,14,7.0
813,18,3.0
814,18,3.0
815,8,13.0
816,21,0.0
817,22,-1.0
818,17,-5.0
819,11,10.0
820,19,-7.0
821,19,2.0
822,13,8.0
823,16,5.0
824,23,-20.0
825,19,2.0
826,19,-7.0
827,13,8.0
828,14,-2.0
829,18,-6.0
830,15,6.0
831,12,-9.0
832,13,8.0
833,18,3.0
834,15,6.0
835,13,-1.0
836,14,7.0
837,10,11.0
838,18,3.0
839,11,1.0
840,13,8.0
841,16,5.0
842,20,1.0
843,16,5.0
844,22,-10.0
845,14,7.0
846,18,3.0
847,13,8.0
848,9,12.0
849,14,7.0
850,29,-17.0
851,8,4.0
852,14,7.0
853,16,5.0
854,11,10.0
855,18,-6.0
856,17,-5.0
857,21,0.0
858,33,-30.0
859,7,5.0
860,16,5.0
861,14,-2.0
862,33,-30.0
863,15,-3.0
864,9,12.0
865,13,8.0
866,20,1.0
867,16,-13.0
868,14,7.0
869,14,7.0
870,15,6.0
871,11,10.0
872,19,-7.0
873,14,7.0
874,13,-1.0
875,28,-16.0
876,14,7.0
877,10,11.0
878,9,12.0
879,19,-7.0
880,17,-5.0
881,13,8.0
882,34,-31.0
883,14,-2.0
884,18,-6.0
885,12,9.0
886,17,-5.0
887,12,9.0
888,20,1.0
889,15,6.0
890,17,4.0
891,21,0.0
892,19,2.0
893,16,-4.0
894,18,3.0
895,34,-49.0
896,14,-2.0
897,20,1.0
898,7,14.0
899,10,11.0
900,11,10.0
901,16,-4.0
902,22,-1.0
903,13,8.0
904,17,-5.0
905,12,9.0
906,8,13.0
907,18,-6.0
908,13,-1.0
909,18,-6.0
910,11,1.0
911,14,7.0
912,13,8.0
913,12,0.0
914,7,14.0
915,14,-2.0
916,21,0.0
917,17,4.0
918,28,-7.0
919,22,-10.0
920,12,9.0
921,13,8.0
922,16,-4.0
923,10,11.0
924,20,-8.0
925,12,9.0
926,11,10.0
927,13,-1.0
928,15,6.0
929,18,3.0
930,13,-1.0
931,16,-4.0
932,8,13.0
933,13,8.0
934,10,11.0
935,12,9.0
936,18,-15.0
937,9,12.0
938,15,-3.0
939,20,-17.0
940,15,6.0
941,13,8.0
942,14,7.0
943,16,-13.0
944,11,10.0
945,10,11.0
946,9,12.0
947,13,8.0
948,16,-4.0
949,17,-5.0
950,14,7.0
951,16,-4.0
952,16,5.0
953,14,7.0
954,16,5.0
955,22,-10.0
956,15,6.0
957,14,7.0
958,14,7.0
959,16,5.0
960,17,4.0
961,17,-5.0
962,24,-3.0
963,10,11.0
964,18,3.0
965,11,10.0
966,15,6.0
967,24,-3.0
968,22,-10.0
969,12,9.0
970,16,5.0
971,15,6.0
972,12,9.0
973,14,7.0
974,15,-21.0
975,14,7.0
976,14,7.0
977,11,10.0
978,14,7.0
979,9,12.0
980,11,10.0
981,11,10.0
982,11,10.0
983,18,-15.0
984,7,5.0
985,12,0.0
986,18,3.0
987,31,-10.0
988,20,1.0
989,20,1.0
990,17,4.0
991,18,-6.0
992,9,12.0
993,17,4.0
994,17,4.0
995,13,8.0
996,16,5.0
997,18,3.0
998,17,-5.0
999,20,1.0
1000,17,-5.0
1001,15,-3.0
1002,20,-8.0
1003,22,-10.0
1004,19,2.0
1005,18,-6.0
1006,9,12.0
1007,16,-4.0
1008,18,3.0
1009,12,9.0
1010,15,6.0
1011,15,6.0
1012,13,8.0
1013,17,-5.0
1014,11,10.0
1015,21,-9.0
1016,13,8.0
1017,10,11.0
1018,15,6.0
1019,28,-43.0
1020,19,-7.0
1021,21,0.0
1022,21,-9.0
1023,15,6.0
1024,12,9.0
1025,17,-5.0
1026,23,-2.0
1027,22,-1.0
1028,8,13.0
1029,13,8.0
1030,13,8.0
1031,12,9.0
1032,12,9.0
1033,12,9.0
1034,16,5.0
1035,17,4.0
1036,20,-8.0
1037,19,-16.0
1038,14,-2.0
1039,21,0.0
1040,10,2.0
1041,17,4.0
1042,8,13.0
1043,17,4.0
1044,22,-1.0
1045,16,5.0
1046,10,11.0
1047,17,4.0
1048,9,12.0
1049,14,7.0
1050,16,5.0
1051,11,10.0
1052,18,3.0
1053,14,7.0
1054,9,12.0
1055,25,-22.0
1056,9,12.0
1057,18,-6.0
1058,18,3.0
1059,15,6.0
1060,21,0.0
1061,15,6.0
1062,12,9.0
1063,17,-5.0
1064,16,5.0
1065,17,4.0
1066,18,-15.0
1067,16,5.0
1068,17,-5.0
1069,15,6.0
1070,14,7.0
1071,15,6.0
1072,19,-7.0
1073,21,-9.0
1074,17,4.0
1075,19,-7.0
1076,11,10.0
1077,8,13.0
1078,14,-2.0
1079,14,7.0
1080,13,8.0
1081,11,1.0
1082,14,7.0
1083,15,6.0
1084,16,-13.0
1085,10,11.0
1086,10,11.0
1087,22,-1.0
1088,12,9.0
1089,17,-5.0
1090,11,10.0
1091,16,5.0
1092,14,-2.0
1093,16,-4.0
1094,14,-2.0
1095,15,6.0
1096,17,-14.0
1097,11,10.0
1098,11,10.0
1099,11,10.0
1100,9,12.0
1101,12,9.0
1102,16,5.0
1103,18,-6.0
1104,17,-5.0
1105,16,5.0
1106,17,4.0
1107,7,14.0
1108,12,9.0
1109,12,9.0
1110,10,11.0
1111,15,6.0
1112,11,10.0
1113,14,7.0
1114,8,13.0
1115,19,2.0
1116,17,4.0
1117,14,7.0
1118,15,-3.0
1119,16,-4.0
1120,14,-11.0
1121,14,-2.0
1122,19,-7.0
1123,15,6.0
1124,17,4.0
1125,14,-2.0
1126,15,6.0
1127,13,8.0
1128,10,11.0
1129,15,6.0
1130,14,7.0
1131,22,-19.0
1132,10,11.0
1133,14,7.0
1134,11,10.0
1135,15,-12.0
1136,19,2.0
1137,15,6.0
1138,10,11.0
1139,9,12.0
1140,12,9.0
1141,12,9.0
1142,12,9.0
1143,11,1.0
1144,14,7.0
1145,12,9.0
1146,15,-12.0
1147,14,-2.0
1148,17,4.0
1149,14,7.0
1150,16,5.0
1151,19,-7.0
1152,15,6.0
1153,11,10.0
1154,9,12.0
1155,12,9.0
1156,15,6.0
1157,11,10.0
1158,17,-5.0
1159,9,12.0
1160,11,10.0
1161,8,4.0
1162,12,0.0
1163,13,8.0
1164,15,6.0
1165,12,9.0
1166,8,13.0
1167,14,7.0
1168,14,-2.0
1169,12,9.0
1170,11,10.0
1171,12,9.0
1172,18,-6.0
1173,21,-9.0
1174,17,-5.0
1175,12,9.0
1176,14,7.0
1177,12,9.0
1178,10,11.0
1179,11,1.0
1180,17,-5.0
1181,12,0.0
1182,12,9.0
1183,12,9.0
1184,16,-13.0
1185,14,-2.0
1186,15,-3.0
1187,16,-4.0
1188,19,-7.0
1189,14,7.0
1190,12,-9.0
1191,25,-4.0
1192,9,12.0
1193,12,0.0
1194,7,14.0
1195,7,14.0
1196,10,11.0
1197,17,-5.0
1198,17,4.0
1199,20,-17.0
1200,14,7.0
1201,7,14.0
1202,12,9.0
1203,14,7.0
1204,20,-17.0
1205,8,13.0
1206,13,8.0
1207,13,8.0
1208,10,11.0
1209,18,-6.0
1210,13,8.0
1211,19,2.0
1212,12,9.0
1213,14,7.0
1214,8,13.0
1215,14,-2.0
1216,18,3.0
1217,13,8.0
1218,6,15.0
1219,15,6.0
1220,15,6.0
1221,23,-11.0
1222,17,-5.0
1223,13,8.0
1224,12,9.0
1225,12,0.0
1226,20,-8.0
1227,18,3.0
1228,13,8.0
1229,10,11.0
1230,16,5.0
1231,13,8.0
1232,18,-24.0
1233,15,6.0
1234,13,-1.0
1235,11,1.0
1236,11,1.0
1237,15,6.0
1238,12,9.0
1239,7,14.0
1240,16,-13.0
1241,16,-4.0
1242,12,9.0
1243,21,-18.0
1244,18,3.0
1245,12,9.0
1246,24,-12.0
1247,11,10.0
1248,20,1.0
1249,16,-4.0
1250,16,-4.0
1251,12,9.0
1252,10,11.0
1253,7,5.0
1254,13,8.0
1255,13,8.0
1256,14,7.0
1257,18,-6.0
1258,14,7.0
1259,19,2.0
1260,16,5.0
1261,13,8.0
1262,13,-1.0
1263,13,8.0
1264,8,13.0
1265,15,6.0
1266,15,-3.0
1267,13,8.0
1268,21,-9.0
1269,12,9.0
1270,14,7.0
1271,27,-15.0
1272,12,9.0
1273,20,1.0
1274,21,0.0
1275,12,9.0
1276,21,0.0
1277,13,8.0
1278,12,9.0
1279,15,6.0
1280,18,-6.0
1281,18,3.0
1282,18,3.0
1283,9,12.0
1284,10,11.0
1285,14,-11.0
1286,17,4.0
1287,8,13.0
1288,10,11.0
1289,17,4.0
1290,18,3.0
1291,21,0.0
1292,12,9.0
1293,14,7.0
1294,16,-4.0
1295,13,8.0
1296,15,6.0
1297,18,3.0
1298,19,2.0
1299,12,9.0
1300,15,-3.0
1301,13,-1.0
1302,19,2.0
1303,15,6.0
1304,17,4.0
1305,13,8.0
1306,14,7.0
1307,21,0.0
1308,16,5.0
1309,17,-23.0
1310,15,-3.0
1311,18,-6.0
1312,9,12.0
1313,16,-13.0
1314,16,-4.0
1315,12,9.0
1316,21,-9.0
1317,15,6.0
1318,12,9.0
1319,12,9.0
1320,17,4.0
1321,21,0.0
1322,12,9.0
1323,10,11.0
1324,7,14.0
1325,16,5.0
1326,10,-7.0
1327,14,-2.0
1328,15,6.0
1329,10,11.0
1330,14,7.0
1331,19,-7.0
1332,8,13.0
1333,16,5.0
1334,11,10.0
1335,10,11.0
1336,10,2.0
1337,15,-3.0
1338,11,-8.0
1339,16,-4.0
1340,18,3.0
1341,16,-4.0
1342,13,8.0
1343,14,-2.0
1344,15,6.0
1345,11,10.0
1346,26,-5.0
1347,16,5.0
1348,18,-6.0
1349,16,-4.0
1350,16,5.0
1351,13,8.0
1352,15,-3.0
1353,18,-15.0
1354,16,5.0
1355,12,9.0
1356,16,-4.0
1357,19,-34.0
1358,11,10.0
1359,12,9.0
1360,10,11.0
1361,17,-5.0
1362,14,7.0
1363,19,2.0
1364,12,9.0
1365,10,11.0
1366,9,12.0
1367,15,6.0
1368,20,1.0
1369,13,8.0
1370,16,5.0
1371,9,12.0
1372,22,-1.0
1373,9,12.0
1374,13,-1.0
1375,13,8.0
1376,19,-7.0
1377,12,9.0
1378,19,-7.0
1379,10,11.0
1380,20,1.0
1381,13,8.0
1382,16,5.0
1383,22,-19.0
1384,19,-7.0
1385,13,8.0
1386,10,2.0
1387,18,3.0
1388,15,6.0
1389,24,-21.0
1390,10,11.0
1391,15,6.0
1392,13,8.0
1393,7,14.0
1394,13,-1.0
1395,21,-9.0
1396,14,-2.0
1397,12,9.0
1398,12,-9.0
1399,9,12.0
1400,11,10.0
1401,8,4.0
1402,21,0.0
1403,10,11.0
1404,12,9.0
1405,16,5.0
1406,18,-6.0
1407,13,-1.0
1408,17,-5.0
1409,12,0.0
1410,8,13.0
1411,16,5.0
1412,17,4.0
1413,14,7.0
1414,13,8.0
1415,14,7.0
1416,14,-2.0
1417,13,8.0
1418,10,11.0
1419,13,8.0
1420,18,-6.0
1421,17,-5.0
1422,15,-3.0
1423,11,10.0
1424,18,-15.0
1425,11,10.0
1426,20,-8.0
1427,15,-3.0
1428,18,3.0
1429,14,7.0
1430,19,2.0
1431,18,-24.0
1432,17,4.0
1433,14,7.0
1434,14,7.0
1435,18,3.0
1436,16,-4.0
1437,14,-11.0
1438,11,10.0
1439,16,5.0
1440,7,14.0
1441,22,-19.0
1442,14,-2.0
1443,16,5.0
1444,24,-12.0
1445,13,8.0
1446,10,11.0
1447,14,-2.0
1448,11,10.0
1449,18,-6.0
1450,10,11.0
1451,13,8.0
1452,16,5.0
1453,11,10.0
1454,8,13.0
1455,15,6.0
1456,14,7.0
1457,17,4.0
1458,10,11.0
1459,14,7.0
1460,21,-9.0
1461,13,8.0
1462,24,-12.0
1463,17,-5.0
1464,9,12.0
1465,18,3.0
1466,16,5.0
1467,15,-12.0
1468,13,-1.0
1469,14,-2.0
1470,18,3.0
1471,16,5.0
1472,17,-5.0
1473,16,-4.0
1474,12,9.0
1475,9,3.0
1476,14,7.0
1477,12,9.0
1478,10,11.0
1479,12,9.0
1480,11,10.0
1481,14,7.0
1482,17,-5.0
1483,14,-2.0
1484,10,11.0
1485,12,9.0
1486,6,15.0
1487,14,7.0
1488,13,-1.0
1489,19,-16.0
1490,12,9.0
1491,14,-2.0
1492,31,-37.0
1493,12,9.0
1494,18,-6.0
1495,14,7.0
1496,7,14.0
1497,23,-20.0
1498,15,-3.0
1499,16,5.0
1500,21,-18.0
1501,13,8.0
1502,17,-5.0
1503,14,-2.0
1504,14,7.0
1505,13,8.0
1506,21,-9.0
1507,7,14.0
1508,10,11.0
1509,16,-4.0
1510,11,10.0
1511,6,15.0
1512,12,9.0
1513,20,-8.0
1514,18,-6.0
1515,9,12.0
1516,16,5.0
1517,16,-4.0
1518,21,-9.0
1519,11,10.0
1520,13,8.0
1521,12,9.0
1522,20,1.0
1523,11,1.0
1524,17,-5.0
1525,16,5.0
1526,12,0.0
1527,12,9.0
1528,16,-4.0
1529,14,-2.0
1530,8,13.0
1531,13,8.0
1532,23,-11.0
1533,10,11.0
1534,8,13.0
1535,17,-5.0
1536,17,-14.0
1537,15,6.0
1538,8,13.0
1539,14,-2.0
1540,19,2.0
1541,13,8.0
1542,9,12.0
1543,15,6.0
1544,13,8.0
1545,13,-1.0
1546,12,9.0
1547,12,9.0
1548,14,-11.0
1549,19,2.0
1550,19,2.0
1551,11,10.0
1552,10,11.0
1553,18,3.0
1554,12,9.0
1555,11,10.0
1556,14,7.0
1557,16,5.0
1558,19,-25.0
1559,12,9.0
1560,13,8.0
1561,21,0.0
1562,9,12.0
1563,16,5.0
1564,14,7.0
1565,8,13.0
1566,11,10.0
1567,15,-3.0
1568,19,2.0
1569,12,9.0
1570,11,10.0
1571,6,15.0
1572,9,12.0
1573,10,11.0
1574,18,3.0
1575,16,5.0
