episode,steps,return
1,200,-596.0
2,200,-623.0
3,200,-686.0
4,200,-596.0
5,200,-587.0
6,200,-650.0
7,200,-623.0
8,200,-416.0
9,200,-524.0
10,200,-425.0
11,200,-344.0
12,200,-308.0
13,200,-290.0
14,200,-488.0
15,200,-650.0
16,33,-57.0
17,200,-317.0
18,200,-281.0
19,200,-344.0
20,200,-389.0
21,200,-569.0
22,200,-326.0
23,200,-362.0
24,200,-326.0
25,200,-245.0
26,200,-236.0
27,200,-236.0
28,200,-254.0
29,200,-263.0
30,200,-299.0
31,200,-578.0
32,200,-335.0
33,163,-313.0
34,200,-245.0
35,200,-281.0
36,200,-227.0
37,200,-605.0
38,200,-263.0
39,200,-299.0
40,200,-587.0
41,200,-290.0
42,127,-259.0
43,128,-143.0
44,200,-335.0
45,200,-305.0
46,200,-263.0
47,200,-398.0
48,200,-362.0
49,200,-308.0
50,200,-263.0
51,200,-236.0
52,200,-281.0
53,200,-254.0
54,168,-210.0
55,200,-209.0
56,164,-233.0
57,200,-281.0
58,125,-221.0
59,200,-281.0
60,200,-326.0
61,200,-263.0
62,200,-389.0
63,200,-308.0
64,200,-272.0
65,200,-335.0
66,200,-335.0
67,200,-254.0
68,200,-317.0
69,200,-344.0
70,200,-227.0
71,141,-174.0
72,200,-254.0
73,200,-263.0
74,200,-344.0
75,200,-281.0
76,200,-344.0
77,200,-245.0
78,91,-79.0
79,200,-254.0
80,200,-263.0
81,200,-317.0
82,200,-227.0
83,200,-281.0
84,189,-249.0
85,200,-290.0
86,200,-254.0
87,200,-371.0
88,200,-245.0
89,200,-236.0
90,200,-227.0
91,200,-245.0
92,200,-272.0
93,200,-317.0
94,200,-245.0
95,200,-353.0
96,200,-263.0
97,200,-335.0
98,200,-272.0
99,200,-308.0
100,200,-326.0
101,192,-216.0
102,200,-344.0
103,142,-175.0
104,60,-48.0
105,200,-425.0
106,200,-317.0
107,200,-335.0
108,200,-389.0
109,35,-14.0
110,200,-245.0
111,200,-290.0
112,200,-335.0
113,200,-263.0
114,200,-299.0
115,200,-281.0
116,200,-371.0
117,169,-229.0
118,200,-335.0
