episode,steps,return
1,200,-578.0
2,200,-614.0
3,200,-632.0
4,200,-587.0
5,200,-551.0
6,200,-641.0
7,200,-650.0
8,200,-380.0
9,200,-542.0
10,166,-271.0
11,200,-452.0
12,200,-299.0
13,200,-272.0
14,200,-614.0
15,200,-632.0
16,200,-479.0
17,200,-308.0
18,200,-254.0
19,200,-227.0
20,200,-425.0
21,200,-551.0
22,200,-263.0
23,200,-542.0
24,200,-443.0
25,200,-209.0
26,200,-263.0
27,137,-134.0
28,200,-245.0
29,200,-272.0
30,200,-245.0
31,200,-587.0
32,200,-227.0
33,200,-308.0
34,200,-245.0
35,200,-254.0
36,200,-281.0
37,200,-614.0
38,200,-254.0
39,200,-353.0
40,200,-569.0
41,188,-212.0
42,200,-506.0
43,200,-326.0
44,200,-245.0
45,200,-317.0
46,200,-317.0
47,200,-245.0
48,200,-263.0
49,200,-380.0
50,200,-272.0
51,146,-152.0
52,200,-254.0
53,151,-211.0
54,200,-281.0
55,200,-272.0
56,200,-263.0
57,200,-272.0
58,200,-245.0
59,200,-272.0
60,200,-326.0
61,200,-227.0
62,200,-236.0
63,200,-371.0
64,200,-281.0
65,200,-326.0
66,200,-314.0
67,200,-272.0
68,200,-353.0
69,200,-317.0
70,81,-123.0
71,200,-263.0
72,200,-236.0
73,200,-290.0
74,200,-344.0
75,146,-170.0
76,200,-245.0
77,200,-245.0
78,14,7.0
79,200,-290.0
80,200,-209.0
81,87,-93.0
82,200,-389.0
83,200,-317.0
84,200,-236.0
85,200,-470.0
86,200,-272.0
87,200,-281.0
88,200,-245.0
89,200,-236.0
90,142,-175.0
91,173,-224.0
92,200,-308.0
93,200,-254.0
94,200,-245.0
95,200,-272.0
96,163,-187.0
97,200,-452.0
98,200,-254.0
99,200,-272.0
100,200,-245.0
101,200,-245.0
102,200,-317.0
103,200,-245.0
104,156,-243.0
105,200,-317.0
106,200,-371.0
107,200,-371.0
108,200,-236.0
109,200,-236.0
110,195,-237.0
111,200,-335.0
112,200,-299.0
113,200,-281.0
114,200,-245.0
115,200,-317.0
116,200,-317.0
117,200,-371.0
118,165,-234.0
119,177,-300.0
120,200,-299.0
121,200,-407.0
122,194,-209.0
123,200,-380.0
124,200,-389.0
125,200,-335.0
126,200,-272.0
127,200,-308.0
128,200,-317.0
129,200,-272.0
130,200,-236.0
131,200,-254.0
132,200,-290.0
133,200,-245.0
134,200,-227.0
135,200,-236.0
136,200,-245.0
137,198,-348.0
138,200,-272.0
139,200,-272.0
140,200,-317.0
141,200,-281.0
142,200,-290.0
143,200,-272.0
144,200,-263.0
145,200,-290.0
146,200,-254.0
147,200,-308.0
148,200,-362.0
149,113,-209.0
150,200,-317.0
151,150,-228.0
152,200,-299.0
153,200,-317.0
154,117,-150.0
155,200,-281.0
156,200,-317.0
157,197,-275.0
158,200,-227.0
159,200,-254.0
160,200,-263.0
161,185,-236.0
162,111,-117.0
163,200,-353.0
164,200,-245.0
165,200,-272.0
166,200,-371.0
167,200,-263.0
168,200,-299.0
169,200,-254.0
170,200,-263.0
171,200,-290.0
172,200,-254.0
173,200,-281.0
174,200,-236.0
175,200,-344.0
176,200,-389.0
177,200,-380.0
178,60,-57.0
179,200,-227.0
180,200,-245.0
181,200,-290.0
182,200,-317.0
183,200,-308.0
184,200,-317.0
185,111,-144.0
186,200,-254.0
187,15,-12.0
188,200,-299.0
189,200,-317.0
190,200,-236.0
191,200,-245.0
192,200,-326.0
193,200,-308.0
194,47,-62.0
195,200,-245.0
196,200,-299.0
197,200,-236.0
198,200,-236.0
199,200,-299.0
200,200,-290.0
201,128,-197.0
202,200,-353.0
203,200,-245.0
204,200,-371.0
205,200,-326.0
206,200,-254.0
207,200,-299.0
208,200,-299.0
209,119,-197.0
210,200,-317.0
211,200,-236.0
212,200,-272.0
213,200,-236.0
214,200,-281.0
215,200,-272.0
216,200,-308.0
217,200,-290.0
218,200,-335.0
219,200,-299.0
220,200,-281.0
221,200,-263.0
222,200,-353.0
223,29,-17.0
224,168,-219.0
225,55,-70.0
226,200,-308.0
227,200,-245.0
228,200,-272.0
229,200,-281.0
230,200,-236.0
231,200,-263.0
232,116,-140.0
233,200,-326.0
234,200,-245.0
235,164,-251.0
236,200,-362.0
237,48,-27.0
238,200,-317.0
239,200,-299.0
240,200,-245.0
241,117,-141.0
242,200,-281.0
243,200,-290.0
244,159,-183.0
245,200,-263.0
246,200,-254.0
247,200,-326.0
248,200,-263.0
249,200,-362.0
250,200,-317.0
251,200,-272.0
252,200,-236.0
253,200,-299.0
254,80,-95.0
255,200,-272.0
256,176,-209.0
257,200,-254.0
258,200,-308.0
259,200,-281.0
260,200,-362.0
261,200,-272.0
262,200,-236.0
263,200,-254.0
264,200,-290.0
265,136,-178.0
266,200,-299.0
267,200,-254.0
268,200,-245.0
269,200,-344.0
270,200,-272.0
271,200,-263.0
272,200,-326.0
273,200,-281.0
274,200,-353.0
275,56,-53.0
276,200,-281.0
277,13,8.0
278,200,-308.0
279,200,-317.0
280,200,-227.0
281,200,-317.0
282,200,-290.0
283,200,-299.0
284,200,-308.0
285,200,-272.0
286,200,-317.0
287,200,-308.0
288,200,-254.0
289,200,-272.0
290,200,-290.0
291,200,-362.0
292,200,-335.0
293,200,-326.0
294,200,-245.0
295,200,-281.0
296,200,-317.0
297,110,-107.0
298,200,-290.0
299,200,-272.0
300,113,-110.0
301,200,-281.0
302,200,-290.0
303,200,-317.0
304,200,-317.0
305,200,-272.0
306,200,-299.0
307,200,-272.0
308,91,-88.0
309,182,-287.0
310,200,-353.0
311,200,-299.0
312,200,-227.0
313,200,-290.0
314,122,-164.0
315,200,-254.0
316,200,-245.0
317,200,-290.0
318,200,-272.0
319,200,-236.0
320,200,-317.0
321,200,-308.0
322,200,-263.0
323,102,-108.0
324,200,-344.0
325,200,-344.0
326,200,-254.0
327,200,-236.0
328,126,-141.0
329,200,-299.0
330,200,-308.0
331,182,-206.0
332,200,-236.0
333,200,-362.0
334,200,-299.0
335,200,-272.0
336,133,-166.0
337,200,-353.0
338,200,-299.0
339,200,-299.0
340,200,-317.0
341,200,-263.0
342,200,-290.0
343,56,-62.0
344,200,-299.0
345,200,-272.0
346,200,-335.0
347,200,-299.0
348,200,-290.0
349,200,-272.0
350,47,-44.0
351,200,-272.0
352,200,-254.0
353,93,-108.0
354,200,-272.0
355,104,-146.0
356,200,-281.0
357,200,-290.0
358,200,-281.0
359,200,-254.0
360,200,-290.0
361,200,-281.0
362,200,-299.0
363,200,-290.0
364,200,-272.0
365,200,-263.0
366,200,-245.0
367,200,-326.0
368,200,-326.0
369,200,-299.0
370,200,-299.0
371,200,-245.0
372,30,-27.0
373,200,-299.0
374,81,-87.0
375,155,-179.0
376,200,-299.0
377,200,-326.0
378,200,-281.0
379,200,-236.0
380,200,-254.0
381,200,-281.0
382,200,-272.0
383,200,-326.0
384,200,-254.0
385,179,-221.0
386,200,-299.0
387,200,-290.0
388,184,-217.0
389,200,-308.0
390,163,-196.0
391,200,-308.0
392,200,-272.0
393,200,-254.0
394,200,-281.0
395,200,-344.0
396,200,-236.0
397,200,-326.0
398,200,-290.0
399,129,-216.0
400,120,-144.0
401,200,-308.0
402,200,-281.0
403,40,-19.0
404,191,-233.0
405,200,-281.0
406,200,-254.0
407,200,-290.0
408,200,-281.0
409,200,-335.0
410,197,-257.0
411,200,-272.0
412,200,-272.0
413,200,-272.0
414,200,-290.0
415,200,-290.0
416,200,-317.0
417,200,-272.0
418,200,-281.0
419,200,-272.0
420,36,-33.0
421,200,-272.0
422,200,-299.0
423,184,-253.0
424,200,-236.0
425,126,-177.0
426,200,-308.0
427,105,-120.0
428,200,-263.0
429,200,-263.0
430,141,-156.0
431,24,-3.0
432,200,-263.0
433,200,-317.0
434,200,-263.0
435,200,-308.0
436,200,-290.0
437,200,-326.0
438,200,-308.0
439,200,-272.0
440,63,-42.0
441,200,-227.0
442,200,-263.0
443,200,-317.0
444,158,-164.0
445,200,-317.0
446,200,-254.0
447,191,-233.0
448,200,-236.0
449,200,-362.0
450,200,-308.0
451,200,-335.0
452,200,-299.0
453,200,-290.0
454,200,-263.0
455,200,-272.0
456,200,-290.0
457,200,-281.0
458,200,-281.0
