episode,steps,return
1,200,-596.0
2,105,-336.0
3,200,-614.0
4,200,-497.0
5,200,-578.0
6,200,-578.0
7,200,-533.0
8,200,-317.0
9,200,-434.0
10,200,-524.0
11,200,-488.0
12,193,-262.0
13,200,-236.0
14,200,-614.0
15,200,-542.0
16,200,-479.0
17,200,-281.0
18,200,-254.0
19,200,-263.0
20,200,-416.0
21,200,-686.0
22,200,-353.0
23,200,-389.0
24,200,-317.0
25,200,-299.0
26,200,-254.0
27,200,-272.0
28,200,-245.0
29,200,-290.0
30,200,-236.0
31,200,-542.0
32,200,-308.0
33,200,-272.0
34,200,-245.0
35,36,-24.0
36,200,-425.0
37,200,-641.0
38,200,-254.0
39,200,-317.0
40,200,-605.0
41,200,-308.0
42,200,-434.0
43,144,-222.0
44,200,-245.0
45,200,-326.0
46,200,-236.0
47,200,-263.0
48,200,-299.0
49,200,-398.0
50,200,-272.0
51,155,-143.0
52,200,-317.0
53,200,-254.0
54,200,-335.0
55,200,-344.0
56,200,-263.0
57,200,-281.0
58,200,-308.0
59,200,-281.0
60,200,-344.0
61,200,-290.0
62,200,-245.0
63,113,-164.0
64,200,-344.0
65,200,-380.0
66,200,-245.0
67,200,-263.0
68,200,-263.0
69,200,-299.0
70,200,-236.0
71,200,-299.0
72,200,-236.0
73,200,-335.0
74,200,-272.0
75,45,-42.0
76,200,-353.0
77,200,-308.0
78,200,-308.0
79,200,-281.0
80,200,-263.0
81,200,-263.0
82,200,-371.0
83,200,-263.0
84,200,-272.0
85,200,-299.0
86,200,-236.0
87,54,-96.0
88,200,-308.0
89,200,-227.0
90,200,-380.0
91,200,-272.0
92,200,-326.0
93,200,-326.0
94,200,-344.0
95,200,-317.0
96,200,-281.0
97,200,-209.0
98,200,-308.0
99,200,-290.0
100,34,-22.0
101,200,-254.0
102,200,-389.0
103,200,-353.0
104,200,-317.0
105,199,-232.0
106,200,-308.0
107,200,-317.0
108,200,-236.0
109,200,-299.0
110,56,-80.0
111,200,-272.0
112,200,-308.0
113,200,-272.0
114,200,-308.0
115,66,-63.0
116,72,-87.0
117,200,-353.0
118,200,-290.0
119,149,-191.0
120,113,-146.0
121,200,-380.0
122,200,-272.0
123,200,-317.0
124,200,-407.0
125,200,-227.0
126,200,-281.0
127,200,-263.0
128,118,-169.0
129,200,-344.0
130,200,-299.0
131,200,-326.0
132,200,-245.0
133,200,-272.0
134,200,-308.0
135,200,-272.0
136,200,-263.0
137,200,-263.0
138,200,-263.0
139,59,-65.0
140,200,-236.0
141,200,-362.0
142,109,-133.0
143,200,-326.0
144,200,-281.0
145,200,-263.0
146,200,-335.0
147,200,-353.0
148,200,-308.0
149,200,-299.0
150,200,-326.0
151,153,-150.0
152,200,-272.0
153,200,-326.0
154,200,-272.0
155,200,-380.0
156,200,-236.0
157,200,-308.0
158,200,-308.0
159,200,-254.0
160,200,-290.0
161,200,-272.0
162,200,-245.0
163,200,-272.0
164,200,-362.0
165,200,-299.0
166,200,-335.0
167,69,-84.0
168,37,-43.0
169,200,-245.0
170,41,-47.0
171,164,-170.0
172,200,-263.0
173,200,-344.0
174,200,-227.0
175,200,-263.0
176,200,-308.0
177,200,-281.0
178,200,-263.0
179,200,-317.0
180,200,-362.0
181,200,-326.0
182,200,-317.0
183,200,-326.0
184,200,-290.0
185,175,-280.0
186,192,-243.0
187,200,-245.0
188,200,-326.0
189,135,-150.0
190,200,-308.0
191,200,-299.0
192,200,-281.0
193,38,-26.0
194,200,-254.0
195,144,-168.0
196,200,-353.0
197,200,-344.0
198,200,-290.0
199,200,-245.0
200,102,-153.0
201,200,-281.0
202,200,-254.0
203,200,-290.0
204,200,-281.0
205,200,-281.0
206,200,-263.0
207,200,-245.0
208,200,-272.0
209,114,-183.0
210,200,-281.0
211,200,-281.0
212,200,-245.0
213,200,-308.0
214,200,-344.0
215,200,-290.0
216,200,-290.0
217,200,-245.0
218,200,-371.0
219,200,-290.0
220,200,-335.0
221,200,-317.0
222,70,-76.0
223,200,-281.0
224,200,-227.0
225,183,-189.0
226,200,-317.0
227,200,-227.0
228,200,-245.0
229,200,-371.0
230,200,-263.0
231,71,-68.0
232,200,-299.0
233,200,-263.0
234,200,-254.0
235,50,-29.0
236,200,-290.0
237,71,-104.0
238,148,-262.0
239,200,-263.0
240,200,-290.0
241,200,-263.0
242,200,-308.0
243,200,-263.0
244,200,-263.0
245,200,-290.0
246,200,-272.0
247,200,-254.0
248,200,-317.0
249,200,-245.0
250,200,-353.0
251,200,-299.0
252,200,-272.0
253,200,-281.0
254,200,-263.0
255,200,-281.0
256,143,-167.0
257,200,-281.0
258,114,-129.0
259,200,-281.0
260,95,-83.0
261,200,-245.0
262,200,-326.0
263,200,-290.0
264,200,-326.0
265,200,-281.0
266,200,-290.0
267,200,-245.0
268,200,-263.0
269,200,-272.0
270,200,-308.0
271,200,-299.0
272,200,-245.0
273,200,-335.0
274,200,-317.0
275,48,-54.0
276,200,-290.0
277,72,-69.0
278,200,-281.0
279,200,-281.0
280,102,-99.0
281,200,-308.0
282,200,-326.0
283,200,-263.0
284,200,-263.0
285,200,-245.0
286,200,-335.0
287,75,-99.0
288,200,-245.0
289,200,-317.0
290,200,-236.0
291,200,-335.0
292,200,-290.0
293,113,-164.0
294,200,-281.0
295,200,-281.0
296,200,-281.0
297,103,-136.0
298,200,-281.0
299,200,-263.0
300,200,-263.0
301,200,-317.0
302,59,-56.0
303,200,-245.0
304,200,-281.0
305,200,-308.0
306,200,-272.0
307,200,-290.0
308,200,-281.0
309,200,-263.0
310,23,-2.0
311,200,-245.0
312,200,-290.0
313,200,-308.0
314,200,-326.0
315,200,-245.0
316,200,-254.0
317,200,-326.0
318,200,-335.0
319,200,-308.0
320,200,-335.0
321,200,-299.0
322,122,-137.0
323,200,-299.0
324,200,-299.0
325,200,-272.0
326,200,-326.0
327,200,-254.0
328,200,-290.0
329,200,-299.0
330,158,-182.0
331,106,-112.0
332,200,-272.0
333,188,-293.0
334,200,-272.0
335,200,-308.0
336,124,-166.0
337,200,-290.0
338,141,-210.0
339,200,-326.0
340,109,-142.0
341,200,-263.0
342,200,-281.0
343,200,-308.0
344,200,-299.0
345,200,-272.0
346,200,-245.0
347,200,-335.0
348,200,-281.0
349,134,-194.0
350,200,-299.0
351,185,-218.0
352,200,-272.0
353,200,-236.0
354,200,-272.0
355,87,-111.0
356,40,-19.0
357,195,-309.0
358,200,-290.0
359,200,-281.0
360,200,-290.0
361,200,-299.0
362,200,-245.0
363,200,-335.0
364,130,-163.0
365,200,-281.0
366,200,-272.0
367,200,-263.0
368,200,-254.0
369,200,-245.0
370,200,-299.0
371,200,-272.0
372,102,-135.0
373,200,-281.0
374,200,-281.0
375,200,-263.0
376,200,-272.0
377,200,-272.0
378,200,-227.0
379,157,-208.0
380,200,-263.0
381,200,-236.0
382,200,-290.0
383,200,-281.0
384,200,-245.0
385,24,-3.0
386,200,-344.0
387,200,-281.0
388,200,-272.0
389,200,-290.0
390,200,-281.0
391,120,-135.0
392,200,-326.0
393,200,-263.0
394,162,-186.0
395,200,-254.0
396,200,-299.0
397,200,-362.0
398,200,-281.0
399,200,-290.0
400,200,-218.0
401,183,-243.0
402,200,-281.0
403,70,-112.0
404,125,-140.0
405,200,-227.0
406,200,-263.0
407,200,-326.0
408,200,-272.0
409,200,-317.0
410,200,-236.0
411,200,-308.0
412,200,-308.0
413,200,-290.0
414,200,-263.0
415,188,-248.0
416,200,-326.0
417,200,-272.0
418,164,-206.0
419,200,-272.0
420,200,-317.0
421,200,-272.0
422,200,-290.0
423,116,-131.0
424,200,-272.0
425,200,-308.0
426,200,-308.0
427,88,-103.0
428,200,-299.0
429,200,-317.0
430,200,-281.0
431,200,-290.0
432,200,-299.0
433,200,-290.0
434,155,-215.0
435,200,-272.0
436,124,-139.0
437,68,-65.0
438,200,-308.0
439,200,-317.0
440,200,-308.0
441,143,-194.0
442,200,-299.0
443,200,-263.0
444,200,-317.0
445,200,-236.0
446,200,-281.0
447,200,-254.0
448,150,-174.0
449,200,-254.0
450,200,-317.0
451,200,-299.0
452,200,-299.0
453,200,-290.0
454,200,-299.0
455,200,-344.0
456,200,-272.0
457,200,-263.0
458,123,-147.0
459,200,-245.0
460,69,-84.0
461,178,-265.0
462,200,-281.0
463,200,-299.0
464,200,-299.0
465,200,-290.0
466,127,-160.0
