episode,steps,return
356,137,-179.0
357,23,-2.0
358,128,-143.0
359,140,-155.0
360,166,-226.0
361,200,-272.0
362,8,13.0
363,143,-140.0
364,199,-286.0
365,136,-187.0
366,52,-49.0
367,43,-22.0
368,56,-62.0
369,141,-201.0
370,146,-206.0
371,42,-39.0
372,7,14.0
373,10,11.0
374,105,-147.0
375,50,-38.0
376,13,8.0
377,31,-28.0
378,41,-38.0
379,71,-77.0
380,51,-39.0
381,69,-84.0
382,60,-66.0
383,158,-191.0
384,200,-299.0
385,95,-83.0
386,128,-170.0
387,128,-161.0
388,25,-13.0
389,200,-236.0
390,135,-177.0
391,82,-97.0
392,119,-134.0
393,167,-209.0
394,102,-126.0
395,159,-192.0
396,37,-43.0
397,34,-31.0
398,100,-106.0
399,55,-43.0
400,9,12.0
401,74,-89.0
402,193,-217.0
403,29,-8.0
404,74,-71.0
405,170,-203.0
406,101,-125.0
407,126,-132.0
408,87,-129.0
409,65,-53.0
410,44,-50.0
411,13,8.0
412,178,-238.0
413,51,-48.0
414,56,-89.0
415,200,-245.0
416,33,-12.0
417,125,-149.0
418,108,-87.0
419,78,-84.0
420,87,-66.0
421,145,-205.0
422,34,-13.0
423,49,-46.0
424,102,-126.0
425,76,-73.0
426,82,-88.0
427,37,-16.0
428,200,-299.0
429,32,-20.0
430,21,-9.0
431,14,-2.0
432,61,-58.0
433,14,7.0
434,133,-139.0
435,97,-112.0
436,104,-101.0
437,71,-77.0
438,38,-26.0
439,90,-87.0
440,43,-22.0
441,113,-128.0
442,131,-137.0
443,63,-60.0
444,19,-7.0
445,138,-189.0
446,42,-30.0
447,56,-35.0
448,126,-159.0
449,79,-76.0
450,24,-12.0
451,91,-97.0
452,92,-89.0
453,39,-45.0
454,139,-172.0
455,71,-50.0
456,110,-125.0
457,25,-13.0
458,76,-73.0
459,200,-245.0
460,10,11.0
461,16,-4.0
462,147,-162.0
463,107,-140.0
464,53,-41.0
465,50,-47.0
466,67,-55.0
467,45,-33.0
468,9,3.0
469,29,-8.0
470,200,-299.0
471,7,14.0
472,83,-134.0
473,95,-92.0
474,41,-20.0
475,32,-20.0
476,46,-61.0
477,100,-142.0
478,155,-179.0
479,54,-78.0
480,24,-3.0
481,158,-245.0
482,13,-10.0
483,47,-44.0
484,55,-43.0
485,16,-13.0
486,65,-62.0
487,80,-104.0
488,145,-196.0
489,124,-130.0
490,96,-75.0
491,56,-62.0
492,81,-87.0
493,13,-1.0
494,93,-108.0
495,7,14.0
496,65,-62.0
497,32,-20.0
498,32,-11.0
499,73,-70.0
500,64,-52.0
501,48,-63.0
502,42,-21.0
503,23,-2.0
504,17,-5.0
505,71,-95.0
506,103,-109.0
507,52,-49.0
508,107,-122.0
509,94,-100.0
510,58,-46.0
511,160,-220.0
512,126,-114.0
513,10,11.0
514,113,-128.0
515,44,-23.0
516,87,-93.0
517,74,-71.0
518,11,10.0
519,78,-111.0
520,15,6.0
521,21,0.0
522,21,0.0
523,16,5.0
524,30,-36.0
525,35,-14.0
526,87,-111.0
527,12,9.0
528,146,-251.0
529,78,-102.0
530,62,-77.0
531,18,3.0
532,85,-91.0
533,17,4.0
534,40,-28.0
535,165,-198.0
536,30,-18.0
537,51,-39.0
538,68,-101.0
539,7,14.0
540,108,-141.0
541,86,-74.0
542,89,-86.0
543,150,-219.0
544,139,-154.0
545,8,13.0
546,25,-4.0
547,13,8.0
548,113,-146.0
549,13,8.0
550,11,10.0
551,78,-75.0
552,111,-108.0
553,67,-64.0
554,200,-362.0
555,99,-150.0
556,10,11.0
557,42,-21.0
558,152,-167.0
559,79,-130.0
560,16,5.0
561,62,-59.0
562,28,-16.0
563,30,-27.0
564,55,-70.0
565,46,-43.0
566,14,-2.0
567,83,-80.0
568,190,-232.0
569,118,-142.0
570,37,-34.0
571,29,-26.0
572,67,-46.0
573,38,-44.0
574,10,11.0
575,35,-23.0
576,54,-42.0
577,25,-4.0
578,50,-47.0
579,59,-38.0
580,21,-18.0
581,113,-110.0
582,7,14.0
583,44,-23.0
584,108,-87.0
585,76,-64.0
