episode,steps,return
1,200,-686.0
2,200,-677.0
3,200,-614.0
4,200,-533.0
5,200,-650.0
6,200,-632.0
7,200,-614.0
8,200,-542.0
9,200,-290.0
10,200,-371.0
11,200,-398.0
12,179,-302.0
13,200,-290.0
14,200,-614.0
15,200,-596.0
16,200,-353.0
17,200,-299.0
18,200,-479.0
19,167,-200.0
20,200,-497.0
21,108,-312.0
22,200,-245.0
23,200,-308.0
24,200,-533.0
25,200,-245.0
26,200,-263.0
27,200,-317.0
28,68,-47.0
29,200,-281.0
30,200,-290.0
31,200,-596.0
32,200,-299.0
33,200,-353.0
34,200,-326.0
35,48,-54.0
36,200,-371.0
37,200,-623.0
38,200,-308.0
39,200,-308.0
40,200,-605.0
41,200,-236.0
42,167,-344.0
43,200,-245.0
44,200,-353.0
45,200,-326.0
46,200,-254.0
47,200,-290.0
48,200,-281.0
49,200,-344.0
50,113,-146.0
51,200,-254.0
52,200,-263.0
53,200,-281.0
54,160,-166.0
55,200,-236.0
56,200,-290.0
57,200,-299.0
58,200,-281.0
59,200,-254.0
60,200,-263.0
61,200,-236.0
62,200,-263.0
63,200,-278.0
64,200,-281.0
65,200,-299.0
66,200,-299.0
67,200,-290.0
68,200,-344.0
69,200,-353.0
70,99,-96.0
71,200,-290.0
72,200,-263.0
73,200,-236.0
74,200,-335.0
75,200,-272.0
76,71,-59.0
77,200,-281.0
78,200,-398.0
79,200,-290.0
80,200,-218.0
81,200,-344.0
82,200,-263.0
83,200,-272.0
84,200,-263.0
85,200,-272.0
86,100,-142.0
87,200,-362.0
88,200,-245.0
89,200,-326.0
90,200,-245.0
91,200,-263.0
92,200,-290.0
93,200,-290.0
94,200,-200.0
95,200,-344.0
96,200,-317.0
97,200,-299.0
98,90,-123.0
99,200,-299.0
100,200,-245.0
101,200,-290.0
102,200,-299.0
103,53,-32.0
104,200,-380.0
105,47,-44.0
106,200,-362.0
107,200,-290.0
108,200,-299.0
109,200,-245.0
110,200,-236.0
111,200,-308.0
112,200,-308.0
113,200,-272.0
114,200,-236.0
115,194,-218.0
116,200,-254.0
117,200,-272.0
118,200,-317.0
119,87,-138.0
120,200,-317.0
121,200,-398.0
122,121,-154.0
123,196,-283.0
124,200,-308.0
125,200,-335.0
126,200,-254.0
127,200,-254.0
128,200,-290.0
129,200,-308.0
130,112,-127.0
131,200,-344.0
132,87,-93.0
133,200,-263.0
